TNPM's search does not come to an end (OA41003183),"PMR_No 33201,075,724 ACTION TAKEN: Please apply the below latest fix of DataView and update us whether it resolves the issue or not. ftp:ftp.ecurep.ibm.com/fromibm/pmr/33201,075,724/33201.075.724.1.4.1.0TIVTNPMLA0001.tar"
TNPM 1.4.1: Long group paths are not completely,"PMR_No 33055,075,724 ACTION TAKEN: We have created APAR IV85819 to address this issue."
TNPM PDF Export Issue,"PMR_No 30451,004,000 ACTION TAKEN: Hi Ram, Could you please confirm, if you are using the supported browser versionas per TNPM 1.4.1 Configuration Recommendations; Web browsers Internet Explorer 9.0 and 10.0 Mozilla Firefox ESR 17 and 24 Note: Enable JavaScript and cookies. In case you are not using above recommend Web browser version, please let us which and what all browser versions are you using Regards, Indra"
TNPM PDF Export Issue,"PMR_No 30451,004,000 ACTION TAKEN: Rambabu, Could you check same behavior on supported browser version as per TNPM 1.4.1 Configuration Recommendations Guide Web browsers Internet Explorer 9.0 and 10.0 Mozilla Firefox ESR 17 and 24 Note: Enable JavaScript and cookies. Please let us know if you face any issue with above browser. Regards, Indra"
TNPM PDF Export Issue,"PMR_No 30451,004,000 ACTION TAKEN: Hi Indramani, As discussed over the call, I have tested with Mozilla Firefox ESR 17 and 24 but no luck. Thanks, Rambabu Gundeti Sr. Software Engineer | SMA Application Management Services CYIENT | T: +17039531630, +17039531639 | E: Rambabu.Gundeticyient.com Direct: +91 40 6704 3401 | Board: +91 40 6748 9100 x 2401 Webex has been schedule with customer. NCC: 17/6/2016 +Gupta, Indramani 5724P59DV L12H/NCPROWP4S216/06/2109:19 SCT +Gupta, Indramani 5724P59DV L12H/P2S216/06/2109:19 ATContact Made by phone +Gupta, Indramani 5724P59DV L12H/NCPROWP4S216/06/2109:19 SCC +Gupta, Indramani 5724P59DV L12H/NCPROWP4S216/06/2109:19 SAT S5 SERVICE GIVEN 99 SG/99/ +ECUREP PMRUPDATE R7 P 5724P59DV L503/P2S216/06/2109:20 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Rambabu Gundeti Rambabu.Gundeticyient.com /ecurep/pmr/3/0/30451,004,000/mail20160621111947Rambabu_Gundeti File: mail.html 53763 bytes File: mail.wri 13071 bytes +ECUREP PMRUPDATE R7 P 5724P59DV L12H/NCPROVP2S216/06/2109:20 SCG +ECUREP PMRUPDATE R7 P 5724P59DV L12H/NCPROVP2S216/06/2109:20 SAT +ECUREP PMRUPDATE R7 P 5724P59DV L503/P2S216/06/2109:24 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Indramani Gupta indramani_guptapersistent.com /ecurep/pmr/3/0/30451,004,000/mail20160621112344Indramani_Gupta File: mail.html 54280 bytes File: mail.wri 14334 bytes +ECUREP PMRUPDATE R7 P 5724P59DV L503/P2S216/06/2109:24 ATNo call generated. A Call exists already on Queue: NCPROV,12H +Gupta, Indramani 5724P59DV L12H/NCPROVP2S216/06/2109:25 SCT +Gupta, Indramani 5724P59DV L12H/P2S216/06/2109:25 ATContact Made by mail +Gupta, Indramani 5724P59DV L12H/NCPROVP2S216/06/2109:25 SCC S5 SERVICE GIVEN 99 SG/99/ Email from customer: Hi Support, Please go ahead and close this PMR. Thanks, Rambabu Gundeti Sr. Software Engineer | SMA Application Management Services CYIENT | E: Rambabu.Gundeticyient.com Direct: +91 40 6704 3510 | Board: +91 40 6748 9100 x 2510 PMR Team ACTION TAKEN: Hi Ram, Thanks for closure confirmation. However, please be advised that this PMR can be reopened within 28 daysafter the closure if you have anything related to this issue. After the said period, this PMR will then be archived and you will need to raise a new PMR. Thank you for your patience and letting us support you. Regards, Indra"
Not able to login to ibm/console on a Dataview server,"PMR_No 35476,044,866 ACTION TAKEN: Email from customer: Hi Amar, PFA the requested log files. Thanks & Regards, Vishwanath Kulkarni | Ontario ASG | Infosys Limited Bengaluru Ext No: 82279 Mobile: +91 9686621938 BT Email ID: Vishwanath.keshavkulkarnibt.com Infosys Email ID: Vishwanath_K03Infosys.com Email sent to customer: Hi Vishwanath, Thanks for providing the logs. Let us go through with the log and will revert back to you soon with ouranalysis soon. Regards, Indramani Gupta"
Not able to login to ibm/console on a Dataview server,"PMR_No 35476,044,866 ACTION TAKEN: Hello Sarvesh. Please get us the entire /logs directory and its contents from the customers server. Also, pls note that changing the context root from the default is NOT supported in TIP or eWAS. If it was changed from the default and the values not all returned exactly, there is a chance the system will need to be recovered."
Not able to login to ibm/console on a Dataview server,"PMR_No 35476,044,866 ACTION TAKEN: Had a WebEx session with customer during WebEx session we have observed that there were two DataView instances(one is within isc and another one is out of isc) which were using the same context root due to which we were facing this issue. So we have changed the context root of problematic instance from PV to PVNA and reinstalled the DataView with correct context root i.e. PV. After reinstalling the DataView, we have restarted the TIP. Now customeris able to login to TIP using /ibm/console and everything seems working fine. Customer agreed to close this PMR."
ann-Problem with LDR.1. It's seems that the LDR.1,Action taken Hi Ron Happy New Year Please let us know if we can move ahead to close this PMR since the reported issue has been resolved. Regards Swapnil
ann-Problem with LDR.1. It's seems that the LDR.1,ACTION TAKEN: Customer Found found that problem caused by network delay the problem fixed on the switch side. Now data loaded as expected without delays.
PMR for TNPM,Action taken : Sent mail to customer. Hi Parvathi From the provided proviso.log we able to see that THRSHEVENT are gettinggenerated for Baseline threshold. Let me explain you the working of Permitted time outside baseline. It generates trap after specific time interval when threshold value is violated. Let say for example Permitted time outside baseline is set to 1min thenwhen threshold value is violated then Permitted time outside baseline will wait for 1 min to see that threshold value is back to normal rangeif not then it will generate trap after 1 min. Ideally it is recommended to set the value of Permitted time outside baseline to your polling interval. Thanks Sarvesh
